# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355718,0.719156,0.270742,4,15,0,355780,-0.00782206,0.99682,-0.000351017,-0.0472449,0.0652712,-0.0319974,-0.00239647,0.0594094,0.0213153,-0.0125608,-0.0452786,-0.0269786,-0.051444,-0.00522455,-0.00697377,-0.013048,-0.0198277,-0.0211318,-0.0179036,-0.00243476,-0.0534848,-0.0545037,-0.120231,-0.0530264,-0.0956611,-0.0324038,-0.0340647,-0.017785,-0.0528609,0.00657651,-0.0627144,-0.0419892,0.0357777,0.0168516,-0.00948417,-0.0375239,0.0180776,-0.0390811,0.0105335,0.0298625,-0.110576,-0.0101619,0.00935988,-0.0659924,-0.0642911,0.0285261,-0.11505,-0.0309125,-0.0610171,-0.050446,-0.127487,0.0223683,0.0118554,-0.0260733,-0.0684457,0.016611,0.0474036,0.115471,0.0555549,0.0624448,0.0121635,0.0428129,0.104822,0.0141023,0.020484,-0.00518023,0.0402428,0.112401,0.017038,0.079524,0.0149899,-0.057376,-0.00740982,0.0423949,0.0576129,0.0813656,0.0575402,0.0321174,0.0299428,0.00213951,0.2041,-0.0187781,0.100958,0.0104189,-0.00802876,0.0989504,0.0553101,0.0417965,0.0227184,0.0231886,-0.054629,0.0869471,0.00455333,-0.0138688,-0.0166084,-0.012067,-0.0275246,-0.0146175,0.0403395,0.0216014,0.0431166,0.00630241,0.0318272,0.0168908,0.062331,0.0793082,0.0517062,0.0561906,0.0374777,0.0615809,0.0613379,0.0516635,0.00630867,0.02309,-337300,0.996785
-355723,0.751131,0.270742,4,15,0,355774,-0.00656843,0.998566,-0.0310582,-0.0435106,0.0800755,-0.0108632,-0.0119665,0.0581261,0.0389669,-0.0368757,-0.0313689,-0.0408001,-0.0713057,-0.00449646,-0.0364617,-0.0255997,0.00850918,-0.0333424,-0.0167486,0.00490225,-0.0525592,-0.0848407,-0.0954174,-0.0555865,-0.0946766,-0.0232847,-0.0410842,-0.0256955,-0.0539528,-0.0254245,-0.0259502,-0.0329786,0.0446061,0.00851809,-0.0054078,-0.0530081,-0.00346405,-0.024335,0.0040434,0.0276279,-0.0776902,0.00588945,-0.0315977,-0.0353678,-0.0338918,0.0530562,-0.113697,-0.0620532,-0.0609624,-0.0754194,-0.134167,0.0371727,0.0213458,-0.017861,-0.0519001,0.0107792,0.104007,0.117878,0.0558716,0.0912694,0.0213447,0.00614259,0.079957,0.0390261,0.00707653,0.00973564,0.0246147,0.110856,0.0172787,0.0536351,0.0303638,-0.0636973,-0.00444657,0.056662,0.0249339,0.0561854,0.0238381,0.0427666,0.0466531,-0.00833864,0.185751,-0.00458645,0.103335,-0.0160305,-0.0353598,0.101412,0.0524814,0.0496248,0.0193222,0.0292883,-0.0745256,0.0884952,-0.00152659,-0.0231499,-0.0699485,-0.00811355,-0.00190736,-0.0418467,0.0474551,0.0294821,0.0387743,0.0197749,0.0749285,0.0297718,0.0200643,0.0206053,0.053407,0.0867224,0.0448556,0.0682248,0.109742,0.077313,0.00598877,0.0433312,-337336,0.996932
-355727,0.955108,0.270742,4,15,0,355789,-0.00768575,0.998379,0.00246577,-0.0349752,0.066931,-0.0357992,-0.00230174,0.0706399,0.00778011,-0.00353515,-0.0448292,-0.0317583,-0.0577507,-0.0248416,0.013687,-0.0102645,-0.0183922,-0.0263644,-0.00303924,0.00309431,-0.0487696,-0.0526366,-0.122088,-0.0507761,-0.0962739,-0.0285819,-0.0413285,-0.0293193,-0.0516068,1.47455e-05,-0.0665243,-0.0421038,0.0289571,0.00862963,-0.0177377,-0.0425121,0.0190539,-0.0366037,0.0109381,0.0437034,-0.114082,-0.0131946,-0.00688011,-0.0623131,-0.0588657,0.0170937,-0.114252,-0.02447,-0.0522196,-0.045621,-0.120946,0.0356165,-0.00704687,-0.0241008,-0.0833281,0.015022,0.0486735,0.110478,0.0620617,0.059218,0.00211579,0.0448551,0.10283,0.0275545,0.00958822,0.000296852,0.0437548,0.112453,0.00419342,0.0859843,0.0122788,-0.0685343,-0.00134797,0.0470503,0.0600941,0.0855596,0.0569192,0.0417472,0.0406736,0.00710054,0.200806,-0.0196374,0.115969,0.0090772,-0.00833152,0.0901282,0.0524796,0.037748,0.0293094,0.0248205,-0.0645548,0.085204,0.00352116,-0.0319161,-0.0483528,-0.00437654,-0.0378428,0.00262951,0.0699259,0.0134396,0.0509502,0.0443793,0.0477108,0.0258761,0.0416997,0.0348758,0.0691704,0.0747024,0.050402,0.0459731,0.0552779,0.0468202,0.000891721,0.034733,-337312,0.996829
-355716,0.906404,0.270742,4,15,0,355776,-0.00793295,0.997361,0.00978224,-0.0400527,0.0573484,-0.0265268,-0.0110796,0.0563204,0.0194978,-0.0101793,-0.0227215,-0.0244713,-0.0661952,-0.00835754,-0.0190086,-0.0129912,-0.00794297,-0.0196894,-0.00940125,0.00720644,-0.0533568,-0.0691853,-0.10969,-0.0534856,-0.0978243,-0.0398436,-0.0389583,-0.0221485,-0.0498776,-0.0145009,-0.0462653,-0.0482858,0.0372085,0.0126722,-0.00552746,-0.0388645,0.0189292,-0.0272855,0.0052725,0.0478017,-0.107449,0.000988494,-0.036597,-0.0480769,-0.0488032,0.038294,-0.112095,-0.048662,-0.0428631,-0.0359375,-0.133207,0.0267619,0.0107691,-0.0227115,-0.0838579,0.00392698,0.078442,0.129469,0.0519336,0.0781198,0.000819342,0.0305185,0.0924753,0.0174377,0.0320393,0.0114362,0.0239556,0.120395,-0.0161937,0.0854325,0.00902248,-0.0577437,0.0116086,0.0491504,0.0564037,0.0668485,0.0551908,0.0388181,0.0448316,0.0181065,0.200065,0.0122197,0.100059,-0.0183036,-0.0359949,0.0943942,0.0528701,0.0532555,0.017861,0.0147335,-0.04535,0.0763668,0.0305511,-0.0191875,-0.0559301,-0.0185966,-0.0212221,-0.0124973,0.0338459,0.0297249,0.05139,0.00402812,0.0392807,0.0216425,0.0238515,0.0328216,0.0545814,0.0461147,0.065977,0.0514337,0.0681239,0.0361638,9.63934e-05,0.0378156,-337350,0.99699
-355723,0.702843,0.270742,4,15,0,355774,-0.00578652,0.997632,0.00374503,-0.0334701,0.0618308,-0.0303451,-0.0183026,0.068188,0.0406097,-0.0128954,-0.0488561,-0.0269382,-0.0693604,-0.0054378,-0.00145426,-0.0151989,0.00422855,-0.028964,-0.0183466,-0.0182937,-0.0486605,-0.0728912,-0.0900646,-0.0466559,-0.0865395,-0.0417297,-0.0359043,-0.0216817,-0.0655239,-0.0143333,-0.0290414,-0.0673271,0.0527004,0.00906439,-0.0234591,-0.0545314,0.00105083,-0.0168039,-0.000599411,0.0198534,-0.10163,-0.0274666,-0.0234628,-0.0534297,-0.0325907,0.0329853,-0.111841,-0.0433941,-0.0586359,-0.0630196,-0.140877,0.043368,-0.0134533,-0.0338409,-0.0685646,0.0264554,0.074196,0.0931645,0.037449,0.0613142,0.00203359,0.0364796,0.0835865,0.029746,0.000233895,0.00367207,0.0211947,0.10461,0.00652827,0.0785698,0.0133523,-0.0588501,-0.0225016,0.0628637,0.0561992,0.0520791,0.0347339,0.0569196,0.0435528,-0.0109392,0.200632,-0.00456422,0.115874,-0.00968245,-0.0227203,0.0870893,0.0502769,0.0314313,0.0205331,0.0315549,-0.0841081,0.095825,0.0180686,-0.0138596,-0.0561506,-0.0129742,-0.0408161,-0.0269215,0.0484483,-0.0129438,0.0575838,0.0309291,0.0552563,0.0210859,0.0264835,0.0343134,0.069726,0.0826151,0.0303539,0.0696852,0.0674166,0.0681568,0.00354632,0.0384184,-337303,0.996795
-355730,0.903694,0.270742,4,15,0,355781,-0.0083376,0.99719,-0.00657802,-0.0492323,0.0685373,-0.0158915,-0.0213442,0.0576063,0.0246148,-0.0279864,-0.0574447,-0.0233232,-0.0491709,-0.0197788,-0.042707,-0.0131353,0.0022624,-0.0187215,-0.0113024,0.0015731,-0.051666,-0.0632976,-0.118203,-0.0616903,-0.081789,-0.0191381,-0.0574648,-0.0234625,-0.0476411,0.00677824,-0.027016,-0.0385694,0.0423816,0.00782516,-0.0290442,-0.0473037,0.0053323,-0.0075797,0.00578716,0.0509439,-0.104007,-0.00641373,-0.00938904,-0.0483954,-0.056419,0.0339245,-0.113055,-0.0502157,-0.0522531,-0.056948,-0.152944,0.0411048,0.00819378,-0.0135432,-0.0765976,0.0337358,0.0763477,0.102501,0.0453768,0.0570084,0.000923228,0.0278132,0.0797056,0.00871743,0.00253826,0.00166822,0.0347167,0.125812,0.0222994,0.0786442,0.0138906,-0.0790833,-0.028591,0.0475131,0.0365255,0.0749569,0.0490063,0.0469596,0.0410545,-0.00332838,0.205655,-0.0309535,0.0960441,-0.013892,-0.0350909,0.0912658,0.0608538,0.0500004,0.0307906,0.0116436,-0.0783623,0.0742965,0.00407945,-0.00555134,-0.0531084,-0.00508506,-0.0241459,-0.0499429,0.0352235,-0.00139264,0.0516697,0.00440393,0.0302847,0.0274342,0.0343814,0.0313881,0.126729,0.0663846,0.0299133,0.0533349,0.0514161,0.0418908,0.00774314,0.0527222,-337339,0.996944
-355722,0.908246,0.270742,4,15,0,355787,-0.00683855,0.997267,0.0121259,-0.0449194,0.080681,-0.0250523,-0.018209,0.0632696,0.0276709,-0.0263004,-0.0448132,-0.0327554,-0.0600953,-0.0043706,-0.0254319,-0.0190984,0.00409678,-0.0157685,0.00140344,0.00026814,-0.0508156,-0.0680971,-0.113811,-0.0573107,-0.0936144,-0.0225126,-0.0612927,-0.0335304,-0.0545149,0.00131887,-0.041141,-0.026123,0.0511189,0.00498857,-0.00938786,-0.0438413,0.0155115,-0.00629784,0.00748977,0.0485873,-0.0988909,5.69515e-05,-0.0133514,-0.0493308,-0.0544694,0.0482921,-0.114498,-0.0484954,-0.0667467,-0.0422762,-0.139446,0.0225419,0.022036,0.00213486,-0.077728,0.0176007,0.0794491,0.10171,0.0579713,0.0585761,0.00392359,0.00562444,0.0794315,0.017994,0.0140936,0.0269031,0.0316641,0.126153,0.0170901,0.0738073,0.0185514,-0.0633287,-0.0210592,0.0467871,0.040494,0.0738818,0.0420572,0.0495809,0.0384983,0.00360228,0.205284,-0.0337761,0.0992283,-0.0130419,-0.0274794,0.110452,0.044466,0.0347071,0.0187641,0.0154952,-0.0850292,0.0782811,-0.014411,-0.0131292,-0.0430672,0.000598723,-0.004795,-0.0533987,0.0272216,0.0210531,0.059169,0.0126315,0.0445969,0.0336235,0.0402573,0.0248009,0.115675,0.105471,0.0297428,0.0562458,0.0558184,0.051476,-0.0205065,0.0282799,-337309,0.996822
-355717,0.843759,0.270742,4,15,0,355775,-0.00741828,0.998362,-0.0018504,-0.0434403,0.0932152,-0.0197034,-0.0225736,0.0524893,0.0307899,-0.0252766,-0.0325942,-0.0436072,-0.0457983,-0.00506951,-0.0226103,-0.0252656,-0.000704065,-0.0119239,-0.0116187,-0.00883289,-0.0472183,-0.0764951,-0.121878,-0.0702029,-0.0932269,-0.0345563,-0.0539081,-0.0222017,-0.0678436,-0.0146484,-0.0448273,-0.0489708,0.0338645,0.00909543,-0.0223367,-0.0499003,0.00730182,-0.0269069,0.000254615,0.0333797,-0.109913,-0.00421814,-0.0371786,-0.0549845,-0.0419798,0.0484474,-0.106033,-0.0553344,-0.0680885,-0.0567918,-0.150108,0.0384374,0.00392111,-0.0183601,-0.0780844,0.0086285,0.0593169,0.113477,0.0538716,0.0667646,0.0187665,0.0183423,0.0860247,0.0373466,0.0256915,0.0178036,0.0354458,0.114801,0.0258597,0.0630252,0.0054105,-0.0740232,-0.0011797,0.0503363,0.0407415,0.0714137,0.0168605,0.0277511,0.0522084,0.0114697,0.206048,-0.0190199,0.103962,0.00343223,-0.0263824,0.120062,0.0532597,0.0402448,0.0165982,0.0313812,-0.0750452,0.0769716,-0.015408,-0.00283071,-0.0512954,-0.0184433,-0.0171488,-0.0433192,0.0513679,0.0254283,0.054761,0.0285478,0.0636554,0.0197027,0.0327664,0.0190406,0.0651645,0.0869507,0.0362065,0.0592104,0.0431466,0.064091,0.00444503,0.0483964,-337337,0.996937
-355721,0.880245,0.270742,4,15,0,355770,-0.00662354,0.997806,-0.0190447,-0.0344244,0.0656803,-0.0289322,-0.0277702,0.0691182,0.0190675,-0.0172017,-0.0437113,-0.0213208,-0.0648993,-0.0267782,-0.0209292,-0.0125306,-0.0193596,-0.035025,-0.024067,0.014118,-0.0415902,-0.0727397,-0.100971,-0.0519611,-0.106315,-0.0359211,-0.0538438,-0.045045,-0.0532445,-0.0251532,-0.0335136,-0.0179607,0.0203576,0.0128758,-0.00629547,-0.0351277,0.0156941,-0.0194656,0.0219363,0.0311297,-0.0982844,-0.00128829,-0.0174825,-0.0450857,-0.0333727,0.0355748,-0.103732,-0.0400103,-0.0495364,-0.0773445,-0.119742,0.0493791,0.0032249,-0.0100738,-0.0661376,0.00274188,0.0783143,0.114822,0.0556286,0.0846646,0.0072522,0.0460693,0.0855267,0.0120364,-0.00426779,-0.00339321,0.0455521,0.101337,0.0251261,0.0870007,0.0232681,-0.0620415,0.00588844,0.0351247,0.0378823,0.0767894,0.0466697,0.0351227,0.0418184,0.00974364,0.21703,-0.00313038,0.114682,-0.0136454,-0.0102317,0.106035,0.0628487,0.0393601,0.0282597,0.0260379,-0.0716261,0.0971166,-0.0018385,-0.0324909,-0.0717891,-0.012513,-0.0667545,-0.0366393,0.0503255,0.0336605,0.042042,0.000266815,0.0444309,0.0181835,0.0263309,0.0366474,0.0525324,0.0422117,0.0349733,0.0487166,0.118162,0.0648015,-0.00454859,0.0556054,-337326,0.996891
-355732,0.418109,0.270742,4,15,0,355798,-0.00745742,0.997629,-0.000908977,-0.0274985,0.0701266,-0.0237563,-0.00727648,0.079466,0.0262372,-0.0232908,-0.0577866,-0.0144443,-0.0627517,-0.0118216,-0.0157866,-0.0083763,0.00671976,-0.0292811,-0.0159361,-0.00960212,-0.0629184,-0.084296,-0.106002,-0.0451491,-0.103051,-0.0341191,-0.0601726,-0.0220974,-0.0659771,-0.0296802,-0.0390945,-0.0190232,0.00602477,0.00899873,0.00308432,-0.0430242,-0.00385837,-0.0200811,0.0232091,0.0283762,-0.106522,-0.0129453,-0.0143204,-0.060245,-0.0283745,0.0239887,-0.106992,-0.0490246,-0.0570102,-0.0530489,-0.136406,0.0216773,0.0123556,-0.012971,-0.0623248,-0.00400416,0.0746819,0.119526,0.0627103,0.068765,0.0177278,0.0238668,0.0963357,0.00218968,0.023388,0.0122468,0.0463492,0.101411,0.0197944,0.0706595,0.0135098,-0.0637185,-0.00687791,0.0423147,0.0352541,0.0615714,0.0469844,0.0659163,0.0485489,0.0230944,0.215211,-0.0181023,0.107695,-0.0135694,-0.0361712,0.0776322,0.073771,0.0464497,0.0157151,0.0277716,-0.0825849,0.103034,0.0135464,-0.0221162,-0.0756615,-0.0254404,-0.0260207,-0.0466139,0.0648198,0.0107025,0.0327817,0.0254485,0.0654843,0.0252052,0.0262795,0.0146063,0.0684779,0.0487661,0.0653638,0.0335781,0.100776,0.0451181,-0.020018,0.0540075,-337321,0.996868
-355727,0.982275,0.270742,4,15,0,355783,-0.00757825,0.997355,0.000560805,-0.0242899,0.0706477,-0.0285962,-0.00937555,0.0796018,0.0258025,-0.0238865,-0.0612435,-0.0174418,-0.0591939,-0.00929823,-0.0158458,-0.0108596,0.000956925,-0.0243376,-0.0137483,-0.0110836,-0.0660522,-0.0853154,-0.104535,-0.0469616,-0.102296,-0.0290799,-0.0616379,-0.0214844,-0.0659157,-0.0237939,-0.0395453,-0.0237557,0.0113981,0.00697227,-0.00158064,-0.0447686,-0.00342617,-0.0182397,0.0235624,0.0267707,-0.109093,-0.0106709,-0.0164634,-0.0620834,-0.0301324,0.0222613,-0.11129,-0.0460865,-0.0522485,-0.0505027,-0.136816,0.0254147,0.014962,-0.0171531,-0.0566992,-0.00542529,0.074365,0.120551,0.0730715,0.0730642,0.0165024,0.0226419,0.0941891,0.00681431,0.0230905,0.0150829,0.044765,0.101001,0.0183665,0.0682873,0.0133301,-0.0640102,-0.00954486,0.0416819,0.035495,0.0584143,0.0474756,0.0660271,0.0494436,0.0230234,0.218644,-0.0191791,0.108983,-0.0130217,-0.0342217,0.0808281,0.0694499,0.0467378,0.0125621,0.0306557,-0.0828943,0.100715,0.0178993,-0.0173033,-0.0728234,-0.0195008,-0.0237854,-0.0459046,0.0651496,0.0194671,0.0258905,0.0160055,0.0641603,0.0249893,0.0296297,0.0164563,0.0816639,0.0566327,0.077627,0.0347399,0.111887,0.0481636,-0.0198145,0.051409,-337322,0.996875
-355739,0.838932,0.270742,4,15,0,355789,-0.00630577,0.997091,-0.0150863,-0.0379986,0.0670631,-0.0293296,-0.0128651,0.0834493,0.0170431,-0.0204779,-0.0564711,-0.0199302,-0.0693687,-0.0110148,-0.0157334,-0.0179741,0.00076439,-0.026239,-0.0174452,-0.00840723,-0.0700825,-0.0857812,-0.131047,-0.0457822,-0.101579,-0.0207576,-0.0609688,-0.00817664,-0.0573237,-0.00692524,-0.0332108,-0.0166029,0.0114327,0.00800173,-0.0202118,-0.0283553,-0.0050387,-0.0192912,0.0254055,0.0270169,-0.123411,-0.00962597,-0.0165181,-0.058543,-0.0224714,0.0234896,-0.116578,-0.0485289,-0.0523021,-0.05626,-0.138126,0.0179838,-7.10999e-05,-0.0123764,-0.0709726,0.0112757,0.0892185,0.129188,0.0537347,0.0860676,0.0138275,0.0263106,0.0901832,0.000561846,0.0146379,0.0153586,0.0378074,0.0798351,0.00252069,0.0743329,0.0123239,-0.0678234,-0.0140326,0.0453341,0.0306479,0.0829198,0.0356984,0.0632554,0.0624744,0.0192303,0.208026,-0.015702,0.102326,0.000126594,-0.0455376,0.0797666,0.071333,0.0496642,0.0142402,0.0310046,-0.0686251,0.112717,0.000872184,-0.00702002,-0.0644648,-0.0214741,-0.0273786,-0.0682869,0.0446313,0.018335,0.0372023,0.0203792,0.0686251,0.0206551,0.0349188,0.0183018,0.131357,0.0545626,0.0453912,0.0352461,0.085034,0.0718853,-0.0151367,0.0392102,-337342,0.996958
-355731,0.940367,0.270742,4,15,0,355798,-0.00725153,0.996748,-0.0265682,-0.0598081,0.0629563,-0.0221944,-0.00659126,0.0591768,0.00944244,-0.0433949,-0.0583543,-0.0431594,-0.063984,-0.0138974,-0.0246346,-0.0243706,-0.0199471,-0.00542643,-0.0103186,-0.00876591,-0.05561,-0.0857233,-0.0908781,-0.0450319,-0.100181,-0.0109794,-0.0598551,-0.0226177,-0.0600748,-0.0107393,-0.0511611,-0.039369,0.0346499,0.0118432,-0.00139939,-0.02698,0.00448962,-0.0384516,-0.0125228,0.0409481,-0.100475,-0.0159945,-0.0215568,-0.0286594,-0.0457902,0.0375883,-0.120047,-0.0390043,-0.0707825,-0.0528498,-0.125572,0.0391086,0.0308245,-0.019267,-0.0802401,0.00958794,0.0713725,0.116095,0.0300628,0.0722135,0.0172506,0.0175133,0.0856571,0.0445955,0.00139993,-0.00676849,0.0238917,0.0946208,0.00632902,0.0681407,0.0153421,-0.0643499,-0.0172637,0.0486929,0.0501948,0.0700043,0.0362746,0.0425089,0.0138142,-0.0190695,0.189714,0.0122311,0.105318,-0.0195145,-0.00478012,0.09848,0.0526758,0.0523356,0.0368141,0.0345632,-0.0679293,0.0988318,-0.0576599,-0.0336492,-0.0634736,-0.00335679,-0.00426895,-0.0301686,0.0312943,0.0115757,0.027875,0.0368516,0.0763227,0.0237525,0.0416226,0.0225028,0.106939,0.0611481,0.0520444,0.0490006,0.0585858,0.0489717,-0.0324462,0.0540844,-337291,0.996745
-355733,0.927855,0.270742,4,15,0,355792,-0.00678457,0.997375,0.00453137,-0.0113563,0.0826204,-0.00592208,-0.00262668,0.0625949,0.0287304,-0.0206337,-0.0353577,-0.039399,-0.0670446,-0.00931019,-0.0117232,-0.0113091,0.0112988,-0.0278447,-0.0107105,0.00713549,-0.0428372,-0.071633,-0.0834596,-0.0496675,-0.0914376,-0.0313725,-0.0220817,-0.0361634,-0.0549037,-0.011165,-0.0725384,-0.0409155,0.0632899,0.00772892,-0.0219408,-0.0514041,0.00126716,-0.0303325,0.0120592,0.0367264,-0.0983277,-0.0219064,-0.0272278,-0.0604746,-0.0648879,0.0234594,-0.105696,-0.0296375,-0.0384886,-0.0697773,-0.145424,0.0295367,0.00653569,-0.0262308,-0.0750021,0.0185391,0.0875157,0.118493,0.0868717,0.0955841,0.0127238,0.0231689,0.086121,0.0307805,0.0284242,0.0123971,0.0452082,0.119082,0.0132625,0.0913448,0.0162717,-0.0560719,0.00476017,0.0492512,0.0465615,0.0856979,0.0336014,0.0547054,0.0604757,0.00412257,0.187687,-0.0241094,0.121228,0.00473339,-0.0468668,0.113256,0.0467668,0.0559657,0.0225264,0.0213471,-0.0806342,0.0732898,0.0317474,-0.0145531,-0.0468283,0.0022955,-0.0565671,-0.0386047,0.0695215,0.0499687,0.0137651,0.015178,0.0471808,0.0416854,0.0322427,0.0396239,0.0599331,0.0524284,0.0358638,0.0539492,0.117763,0.0453209,-0.00634858,0.0628268,-337388,0.997153
-355731,0.921465,0.270742,4,15,0,355788,-0.00599149,0.996493,-0.0253172,-0.0685549,0.0638403,-0.0413219,-0.0102021,0.0553799,0.0230804,-0.0316406,-0.0459691,-0.03374,-0.0673093,-0.021947,-0.0256059,-0.0252288,-0.0322522,-0.0368876,-0.0115273,-0.00534308,-0.0533219,-0.0670765,-0.116131,-0.0601583,-0.0998905,-0.0429981,-0.0566067,-0.0170583,-0.0605159,-0.00862665,-0.0208545,-0.0334187,0.0218387,0.0222995,0.00455564,-0.0418559,0.0131183,-0.0338883,0.000642401,0.0380022,-0.0925927,0.0118465,-0.0124924,-0.0330716,-0.0277531,0.0398682,-0.116491,-0.0488521,-0.0708554,-0.0432167,-0.126435,0.0359502,0.00838657,-0.0138453,-0.0644821,0.010567,0.0695602,0.112389,0.0401131,0.0587306,0.0221152,0.0267205,0.0928583,0.0326915,-0.0056375,0.0107876,0.0253193,0.0991143,0.00781971,0.0758359,0.0207831,-0.0710561,-0.00536191,0.051642,0.0406098,0.0530748,0.0447903,0.0379033,0.0237958,-0.0184336,0.220694,-0.00481238,0.096095,-0.0107141,-0.000871126,0.0855198,0.0570047,0.0433645,0.0243644,0.0427279,-0.0733555,0.114433,-0.0381052,-0.007786,-0.0618176,-0.0262062,0.0139772,-0.0206086,0.0149086,-0.0171287,0.0589361,0.00783382,0.0617799,0.0252705,0.0335167,0.0309158,0.0857794,0.0580764,0.0469266,0.0559029,0.0612499,0.0579067,0.00227589,0.0278415,-337297,0.996769
-355734,0.89491,0.270742,4,15,0,355785,-0.00787756,0.9959,-0.00535491,-0.00926195,0.0846908,-0.0035621,-0.00130082,0.0689669,0.0312928,-0.019159,-0.0274389,-0.032656,-0.0632287,-0.0082493,-0.0110904,-0.00655018,0.019092,-0.0221733,-0.0120486,0.0103424,-0.0453549,-0.0800731,-0.108444,-0.042887,-0.0953652,-0.0187951,-0.0269682,-0.0274995,-0.0461707,-0.0101068,-0.0675596,-0.0383838,0.0580951,0.00568774,-0.0293083,-0.0466301,0.000364271,-0.0235059,0.00936392,0.0261905,-0.0986101,-0.0145939,-0.0307944,-0.0617044,-0.0698741,0.0337967,-0.110438,-0.0390348,-0.0451709,-0.0631803,-0.134883,0.0356371,0.0198098,-0.0278656,-0.0639593,0.0116655,0.0783462,0.126253,0.0816642,0.0921939,0.0107067,0.020647,0.0928153,0.032228,0.0297419,0.00148059,0.0302978,0.128174,0.00883282,0.0688643,0.0212029,-0.0559786,0.00565912,0.0470105,0.0391752,0.0821203,0.0356154,0.0467502,0.0564374,0.0163383,0.1771,-0.0344417,0.119004,0.00100786,-0.0344602,0.105824,0.0573155,0.0482513,0.0214756,0.0121897,-0.0738778,0.0687903,0.0362577,-0.0313916,-0.0491201,0.00848877,-0.0600606,-0.0537643,0.0841719,0.0608467,0.0186314,0.0369781,0.0324903,0.027881,0.0362994,0.0362982,0.0488679,0.0704985,0.046862,0.0520488,0.0851844,0.0749916,-0.00666106,0.0578903,-337352,0.996998
