# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178215,0.937196,0.288658,4,15,0,178254,-0.0112998,0.998144,-0.0698068,-0.0502275,-0.0488202,-0.130466,0.031803,0.00584547,-0.0332297,-0.0662302,0.0310705,0.0851191,0.129373,0.067928,0.0575342,0.015471,0.00133248,0.058805,0.0441026,0.0136218,0.0109802,0.0300061,0.102741,0.00311253,0.07944,0.0474588,-0.057021,-0.00874654,0.046986,0.0631035,0.0507842,0.072667,0.0502908,0.0657713,0.00342674,0.190351,0.0161132,0.12973,-0.00303821,-0.0194908,0.0871532,0.045573,0.033681,0.0261904,0.0122285,-0.0913466,0.0877374,-0.0379597,0.0588356,0.0540454,0.0418662,-0.00537118,0.0472241,0.037753,0.0492189,0.0912804,0.0709866,0.0347305,0.0482028,-168015,0.993357
-178214,0.977727,0.288658,4,15,0,178246,-0.00877644,0.998045,-0.0249526,-0.0582538,-0.0736787,-0.116904,0.0427793,0.0253072,-0.024815,-0.0912047,-0.0106988,0.0869061,0.0845624,0.027336,0.0921965,0.014599,0.0298768,0.112937,0.00996404,0.00780315,0.00773706,0.0398799,0.129958,0.00115892,0.0756644,0.0165818,-0.0688647,0.0238262,0.055166,0.0480096,0.0695332,0.00359778,0.0137914,0.0267593,0.00803641,0.206677,-0.0155235,0.0921616,-0.0036948,-0.0256927,0.0825518,0.0559539,0.0688944,0.0265919,0.0298084,-0.0582924,0.0875273,-0.0122118,0.0414627,0.0217319,0.0258934,0.0366952,0.0619164,0.0403855,0.082715,0.0986092,0.0390111,0.016892,0.0221519,-168010,0.99331
-178203,0.961594,0.288658,4,15,0,178243,-0.00596092,0.998063,-0.0618093,-0.059739,-0.0718586,-0.117065,0.046017,0.00600437,-0.0225276,-0.0587503,0.0158888,0.0762017,0.119365,0.066722,0.0671013,0.00284643,-0.000933785,0.0701534,0.0434983,0.0138536,0.0161392,0.046303,0.105743,0.000796166,0.0928019,0.0291377,-0.0639869,-0.0165531,0.0526411,0.0503361,0.0760772,0.0575377,0.0411589,0.0481926,0.0119653,0.197051,0.00258006,0.11436,0.0138999,-0.0323194,0.06489,0.0727401,0.049185,0.0276336,0.0397101,-0.08424,0.0897253,-0.0140714,0.0338323,0.0171356,0.066771,0.022592,0.0581779,0.0517389,0.0545028,0.045702,0.0758336,0.0282822,0.0336383,-167996,0.993195
-178207,0.954078,0.288658,4,15,0,178231,-0.0100399,0.997766,-0.0427791,-0.064425,-0.0892656,-0.125604,0.0533236,0.0434309,-0.018456,-0.091314,0.0180563,0.105891,0.100234,0.0311644,0.0725274,0.0318985,0.00828641,0.103291,0.017993,0.0116264,0.00376976,0.0222807,0.110874,0.000224705,0.0823466,0.0212052,-0.0637997,0.0105968,0.0571054,0.0493698,0.056079,0.0481186,0.000907597,0.0289517,0.0106746,0.187841,0.0101753,0.1023,-0.00728238,-0.035326,0.0920205,0.0426901,0.0408659,0.0179794,0.0121933,-0.099747,0.072045,-0.00707736,0.0609181,0.0422857,0.0366253,0.00217226,0.070261,0.0669566,0.0587135,0.103207,0.0608877,0.0217021,0.0258486,-168063,0.993759
-178209,0.859605,0.288658,4,15,0,178235,-0.00724019,0.998815,-0.0543041,-0.0519061,-0.0398576,-0.125178,0.0378677,-0.00330302,-0.0368447,-0.0683936,0.00558112,0.0689563,0.101122,0.0697233,0.0771187,0.00357742,0.0158973,0.0681469,0.0396967,0.0175217,0.0157188,0.0565947,0.110158,0.0135666,0.0807807,0.0322636,-0.062757,-0.00544382,0.0523531,0.0563032,0.0619068,0.0311938,0.0680658,0.0651133,-0.000248649,0.199921,-0.000196749,0.0980445,-0.00068795,-0.0163065,0.0883234,0.0661322,0.0712266,0.0424529,0.0404766,-0.0662442,0.117039,-0.00244016,0.058715,0.0425087,0.0534812,0.0349265,0.0708574,0.0360958,0.0424449,0.0517921,0.0495431,0.0276846,0.0320541,-167975,0.99301
-178195,0.819187,0.288658,4,15,0,178231,-0.00961413,0.997842,-0.0439917,-0.0609453,-0.0357059,-0.123192,0.0581838,0.0101135,-0.0266633,-0.0836341,0.00790445,0.08068,0.10021,0.0485579,0.0671994,0.00951498,0.0264294,0.0803659,0.0500016,0.0150386,0.0179047,0.032618,0.0958067,-0.000847679,0.075413,0.0377426,-0.0610359,0.0150701,0.0544565,0.0566699,0.057245,0.0481244,0.0420397,0.058555,-0.00359539,0.185446,-0.00320536,0.0976513,-0.0318991,-0.0200252,0.0861748,0.0510293,0.0699456,0.03212,0.0148107,-0.07818,0.0978312,0.0310726,0.0531495,0.0429823,0.0584673,0.0457617,0.0744607,0.0295065,0.0491215,0.0715081,0.0652966,0.0493854,0.0119203,-167993,0.993175
-178201,0.441363,0.288658,4,15,0,178229,-0.00958027,1.00026,-0.0459639,-0.0645504,-0.03856,-0.117265,0.0562217,0.0129717,-0.0238714,-0.0854563,0.00758436,0.0803619,0.108683,0.0414482,0.0694787,0.00652556,0.0289242,0.0830996,0.0553054,0.0139527,0.0151151,0.0289653,0.0973516,0.00158215,0.0772327,0.0393667,-0.063047,0.013011,0.0544421,0.051779,0.0569251,0.0496826,0.0364097,0.0648321,-0.000852727,0.186782,-0.00448558,0.102582,-0.0331032,-0.0145281,0.0832849,0.048115,0.0680794,0.0298298,0.0156923,-0.0729676,0.100707,0.0447195,0.0522088,0.0363542,0.0595237,0.0460758,0.0783525,0.0264908,0.058433,0.0726553,0.0684086,0.0500631,0.0117118,-167999,0.993195
-178205,0.436481,0.288658,4,15,0,178234,-0.00819731,0.995649,-0.0491735,-0.0491714,-0.0876645,-0.141714,0.0348379,0.0179334,-0.0276921,-0.0719422,0.015072,0.0994924,0.107191,0.0643249,0.0766879,0.0286599,-0.00569648,0.0924071,-0.00381801,0.0150566,0.00478016,0.0480976,0.126417,0.00100757,0.0871232,0.0293045,-0.0588148,-0.00893768,0.0549016,0.0609631,0.064282,0.0298668,0.0314076,0.0278079,0.00864115,0.198955,0.0113738,0.105399,0.0238712,-0.0356656,0.0865533,0.0537349,0.0336608,0.0183156,0.0380958,-0.0908943,0.0788449,-0.0446867,0.0237398,0.0171694,0.0518691,0.0257036,0.0510958,0.0717814,0.0498216,0.0721591,0.0573992,0.0206152,0.0389637,-168048,0.993648
-178204,0.964543,0.288658,4,15,0,178229,-0.00790589,0.996777,-0.0356819,-0.0596376,-0.0341616,-0.106243,0.0508681,0.0100287,-0.0139472,-0.074613,0.0095524,0.0783984,0.106414,0.0422099,0.0806414,0.00869977,0.0208296,0.0888378,0.0482256,0.000837591,0.0216511,0.0257409,0.102182,0.00654805,0.0612735,0.0252203,-0.0721091,0.00615249,0.0443585,0.0548564,0.0449606,0.0541983,0.0268818,0.0631999,0.00888214,0.192307,-0.0119519,0.105191,-0.0263386,-0.0238071,0.0981444,0.0440556,0.05429,0.038579,0.0187961,-0.0649432,0.0987044,-0.00927145,0.0622779,0.0173531,0.0728784,0.0225508,0.0570704,0.0358164,0.0729715,0.0823599,0.0553327,0.0551866,0.0618747,-167967,0.992967
-178201,0.974662,0.288658,4,15,0,178230,-0.00790173,0.999058,-0.0379188,-0.0641154,-0.0911437,-0.129956,0.0393875,0.0129137,-0.0276367,-0.0786455,0.00375812,0.0858129,0.104193,0.0355758,0.0747979,0.0300726,0.00255943,0.0819263,0.038285,0.0259961,0.0121906,0.0338345,0.120234,0.0184628,0.0715089,0.0340248,-0.0659427,0.0231443,0.0495008,0.0669738,0.0470949,0.0407123,0.0349155,0.0517008,0.0115717,0.195592,-0.0105774,0.0929131,-0.0184637,-0.041748,0.0695723,0.0445959,0.0653485,0.0367214,0.0176262,-0.0687058,0.104924,-0.00512856,0.0647779,-0.000594147,0.0714335,0.0105917,0.072052,0.0352582,0.0580046,0.0517618,0.0491239,0.029635,0.0514285,-168023,0.993414
-178199,0.933722,0.288658,4,15,0,178228,-0.0076992,0.997932,-0.0282871,-0.0546074,-0.0875269,-0.129405,0.0455743,0.00807926,-0.0262913,-0.0724067,0.00968709,0.0837729,0.107466,0.0398428,0.0816541,0.030801,0.0236812,0.092881,0.0432984,0.0147351,0.0233925,0.0393626,0.119124,0.00950704,0.0756786,0.0380528,-0.0657838,0.0185555,0.0530542,0.0613719,0.0500753,0.04277,0.0376263,0.0497807,0.00853336,0.183656,-0.0036365,0.088976,-0.0145824,-0.0364831,0.0690029,0.0457821,0.0758671,0.0321614,0.00798325,-0.0741753,0.0955851,-0.038492,0.0634203,0.00273449,0.0544384,0.00816416,0.0718851,0.0339623,0.0613156,0.053889,0.0499309,0.0331566,0.0522423,-168021,0.993403
-178208,0.807631,0.288658,4,15,0,178230,-0.00820778,0.996757,-0.0689258,-0.0555813,-0.0348207,-0.117145,0.036162,0.0141065,-0.0298449,-0.0705917,0.0126415,0.0955289,0.11364,0.0566708,0.0552544,0.00611429,0.00014356,0.0811634,0.00445964,0.00468627,-0.00438593,0.0383101,0.10684,-0.00538813,0.0884869,0.0220241,-0.0544643,0.00166539,0.056234,0.0478578,0.0662487,0.0463333,0.0264018,0.0439295,-0.000586291,0.203865,0.0135984,0.121516,0.00197076,-0.0138378,0.111301,0.0543816,0.0300099,0.0251328,0.0425308,-0.0893892,0.0962792,-0.0450204,0.0545432,0.0469995,0.0611005,0.0501279,0.0691391,0.0477542,0.0527551,0.0883754,0.0614718,0.156159,0.124371,-167988,0.993137
-178194,0.97043,0.288658,4,15,0,178229,-0.00760133,0.996817,-0.033198,-0.0563315,-0.0760916,-0.126385,0.0464782,0.00527771,-0.0212944,-0.0757695,0.0247051,0.0831578,0.100097,0.0562167,0.0826155,0.0213158,0.0149823,0.105203,0.0369833,0.0201905,0.0188306,0.0318919,0.115934,0.00455641,0.0746812,0.0289022,-0.0746325,0.0125606,0.0601275,0.0512415,0.0635241,0.0480939,0.0357354,0.0525448,0.00525051,0.190364,0.00237938,0.0923212,-0.022528,-0.0398238,0.0727557,0.0500469,0.0586399,0.0223626,0.0198892,-0.0796443,0.0763876,-0.0202522,0.0557586,0.008812,0.0419024,0.00214222,0.053591,0.0246682,0.0496712,0.0482943,0.0497129,0.0103594,0.0321298,-168020,0.993406
-178199,0.707496,0.288658,4,15,0,178224,-0.0110678,0.99702,-0.0485502,-0.0462521,-0.0458245,-0.133687,0.0462637,0.0201928,-0.0264919,-0.068646,0.00938864,0.094283,0.106293,0.0375676,0.0560374,0.0328162,0.0104526,0.079674,0.0258601,0.0206427,-0.00126506,0.0397987,0.112292,-0.00125471,0.081307,0.0501445,-0.0507536,0.00452088,0.056602,0.0561268,0.0770039,0.0378103,0.0324474,0.0473833,-0.0122284,0.198737,-0.00989129,0.0886312,0.016995,-0.0283884,0.0829238,0.0560074,0.0449672,0.0222295,0.0294577,-0.0664481,0.0869644,0.00726061,0.0535496,0.0649352,0.0596032,0.0441434,0.0805716,0.0498685,0.0599724,0.0811302,0.0516906,0.0583166,0.0242544,-168002,0.993252
-178200,0.609756,0.288658,4,15,0,178221,-0.00813827,0.998777,-0.0495316,-0.0551738,-0.0399187,-0.122919,0.0479412,0.0219095,-0.0227209,-0.0899315,0.0026515,0.0932356,0.10175,0.0405308,0.0541479,0.0309808,0.0239519,0.0807378,0.030619,0.0150519,0.00569682,0.0266846,0.0929952,-0.0052521,0.0836577,0.0459162,-0.0581945,0.0155397,0.0657912,0.0647178,0.0702752,0.0581722,0.0349111,0.0430871,-0.00690468,0.209537,-0.000633077,0.0862263,0.0030356,-0.0359364,0.0966743,0.0610201,0.0610159,0.0245832,0.0259209,-0.0705817,0.0968985,0.0341475,0.047214,0.0518583,0.0402807,0.0584378,0.094352,0.0443037,0.0523667,0.0824824,0.0716701,0.0431616,0.0305492,-167998,0.993207
-178207,0.883336,0.288658,4,15,0,178233,-0.00958678,0.99728,-0.039816,-0.0645215,-0.0833824,-0.129491,0.042925,0.00482152,-0.0217373,-0.0605814,0.015594,0.0854193,0.106745,0.0597337,0.0837939,0.000542129,-0.00387119,0.0945509,0.0381917,0.0062928,0.0136684,0.0378777,0.122708,0.00407115,0.0753006,0.0132236,-0.0711133,-0.00898963,0.0419486,0.0343699,0.050808,0.0207822,0.0434486,0.0505084,0.0219315,0.178159,0.00512779,0.127427,-0.0229573,-0.0224477,0.0632861,0.0398435,0.0416688,0.0349568,0.0251992,-0.088862,0.0807667,-0.0517605,0.0677176,0.0580311,0.0254216,0.0132143,0.0492069,0.0461763,0.0706826,0.0768151,0.0653097,0.0228558,0.064394,-168018,0.993391
-178207,0.984249,0.288658,4,15,0,178237,-0.0068689,0.998427,-0.0430934,-0.0434571,-0.0630716,-0.141659,0.0338472,0.0101304,-0.0233226,-0.0728826,0.00991086,0.0762914,0.0856052,0.0534429,0.0966029,0.0174092,0.00565353,0.0974486,0.0354322,0.00910676,0.0282408,0.0481045,0.130551,0.000938879,0.0892125,0.0552667,-0.0625552,0.00956814,0.0485719,0.0376997,0.0528389,0.0445728,0.0584323,0.0531555,0.000918875,0.18805,0.0339366,0.128007,-0.0199219,-0.0261802,0.0713687,0.0384923,0.0480703,0.036976,0.0160678,-0.0745572,0.0903648,-0.0243696,0.0286597,0.0464799,0.061959,0.0131385,0.0441628,0.048257,0.0504278,0.0556334,0.0676992,0.0407492,0.0353692,-168010,0.993312
-178209,0.694779,0.288658,4,15,0,178247,-0.00453171,0.996683,-0.048871,-0.0457002,-0.0617241,-0.141295,0.0374171,0.0135157,-0.0309107,-0.0733688,0.00933263,0.0744706,0.083982,0.0517724,0.0924979,0.0140619,0.0090902,0.0898153,0.038928,0.00757818,0.0302688,0.0518157,0.131844,0.00589304,0.0899725,0.0488084,-0.0568465,0.0107344,0.0531178,0.0397167,0.0528446,0.0408978,0.0556982,0.0543201,0.00353636,0.191974,0.0359949,0.123791,-0.0202096,-0.0273159,0.0766771,0.0374896,0.0444934,0.0323066,0.0206325,-0.0705218,0.0905003,-0.0175346,0.0225064,0.0458058,0.0583094,0.0279585,0.0434515,0.0403987,0.0520059,0.0614161,0.0621929,0.0509472,0.0387505,-168005,0.993285
-178207,0.988051,0.288658,4,15,0,178237,-0.0106237,0.997984,-0.0440249,-0.0591908,-0.054812,-0.122388,0.0363743,0.035134,0.0052715,-0.0698697,0.0144113,0.0812228,0.119333,0.0701927,0.0844233,0.032803,0.0192585,0.095156,0.0279555,0.0330726,-0.00828226,0.0169897,0.105887,0.00137058,0.0715916,0.0110374,-0.0616384,-0.00887448,0.0575677,0.0516348,0.0519864,0.0393028,0.0260266,0.0425627,0.0152104,0.188551,0.000593749,0.0854544,0.00571902,-0.0328589,0.101023,0.0635202,0.0454613,0.0318115,0.0257932,-0.068833,0.0831584,-0.0424597,0.0834019,0.0148017,0.0509943,0.018882,0.0658363,0.0370024,0.0443727,0.0445729,0.0525083,-0.00158645,0.0519325,-168025,0.993443
-178209,0.959694,0.288658,4,15,0,178232,-0.00927288,0.998022,-0.0465678,-0.0569465,-0.0663597,-0.123134,0.0529457,0.00168109,-0.0576456,-0.0794503,0.0116221,0.0951777,0.0937443,0.0228658,0.0543566,0.00207702,0.00310206,0.0813886,0.0194465,-0.00708588,0.0262826,0.0488735,0.119795,0.0187301,0.0833978,0.0593678,-0.0654422,0.0135116,0.0583262,0.0534782,0.071014,0.0362919,0.0419284,0.0433537,-0.00778337,0.204872,0.00937199,0.123219,-0.0186187,-0.0174077,0.0749489,0.0359569,0.0548078,0.0310005,0.0257212,-0.093004,0.106273,-0.0226098,0.0422064,0.03325,0.0601931,0.0445235,0.0597893,0.0445974,0.130477,0.0862637,0.0590366,0.0220995,0.0301591,-167999,0.993225
-178208,0.983082,0.288658,4,15,0,178231,-0.00836987,0.999702,-0.0462676,-0.0576428,-0.0603255,-0.121343,0.0551436,0.00776238,-0.0472242,-0.075047,0.0177402,0.102004,0.0975547,0.0293253,0.0591269,0.00522201,0.000956949,0.0860268,0.0133536,0.00520558,0.0279767,0.0544909,0.120947,0.0219414,0.0774385,0.05262,-0.068516,0.00763887,0.0557934,0.0505826,0.0747922,0.0366956,0.0478197,0.0375356,-0.0149485,0.205303,0.0121558,0.117089,-0.0180858,-0.0167245,0.0781838,0.031562,0.0510265,0.036272,0.0273001,-0.0813401,0.100558,0.00224284,0.0387536,0.0302251,0.05086,0.0219955,0.079602,0.0355764,0.165946,0.084299,0.0505718,0.0172096,0.0274236,-168005,0.993249
-178205,0.969478,0.288658,4,15,0,178240,-0.00944899,0.996189,-0.0375422,-0.0554586,-0.0618326,-0.131695,0.0339771,0.0221813,-0.011411,-0.0677788,0.00220211,0.0810286,0.117228,0.0681791,0.0908234,0.0262741,0.0196388,0.0943757,0.0377913,0.0182759,-0.00705892,0.0234197,0.103966,-0.0137212,0.0756416,0.0135184,-0.0542969,-0.00159257,0.0536603,0.0608036,0.0477044,0.0410242,0.0189335,0.0543123,0.0222536,0.179574,-0.00176004,0.0944739,0.0105676,-0.0339221,0.0946397,0.0703448,0.0522955,0.019419,0.0266232,-0.0812073,0.0818834,-0.0355597,0.0634717,0.0134925,0.054571,0.0241782,0.0712535,0.0417102,0.0336962,0.060963,0.0945957,0.0126146,0.0646204,-168020,0.993415
-178203,0.95878,0.288658,4,15,0,178234,-0.0083199,0.996146,-0.0588669,-0.0364381,-0.0615275,-0.119626,0.0588079,0.00738534,-0.0264185,-0.0559744,0.0163783,0.105784,0.0991976,0.035178,0.0733221,0.0177509,0.0142553,0.0896063,0.0280717,0.00742823,0.00797199,0.0333765,0.107139,0.0137783,0.0858772,0.0524207,-0.0539465,0.00748565,0.0401077,0.0496901,0.0603042,0.0445459,0.0621503,0.0407356,0.00490806,0.194246,0.00569726,0.117982,-0.0270539,-0.033273,0.104696,0.058679,0.0491289,0.0341766,0.0296264,-0.0807476,0.0973245,-0.0150954,0.0558827,0.050156,0.0976391,0.0320788,0.0391204,0.0327203,0.0782602,0.0654784,0.0554398,0.0470919,0.045892,-167999,0.993232
-178213,0.746925,0.288658,4,15,0,178240,-0.0106002,1.00087,-0.052143,-0.0252339,-0.0688371,-0.104382,0.0556578,0.0164427,-0.0187633,-0.0570448,0.0160746,0.0991261,0.106215,0.0492698,0.0751987,0.0243843,0.0178866,0.0869171,0.0228289,0.00938234,0.00378022,0.0312983,0.108327,0.00380799,0.0939525,0.0559176,-0.0644133,0.00116549,0.0405662,0.0423923,0.063567,0.0298967,0.0668661,0.0466845,-0.00362843,0.199748,0.015997,0.109252,-0.0266367,-0.0315013,0.0959501,0.0566745,0.047757,0.0348131,0.0339762,-0.0827626,0.0914422,0.00462375,0.050166,0.0384917,0.0961586,0.0261905,0.0398275,0.0369314,0.10684,0.0753656,0.0585364,0.0572681,0.0217035,-167995,0.993151
-178219,0.882663,0.288658,4,15,0,178249,-0.0103073,0.999438,-0.0408785,-0.0825353,-0.0740663,-0.144418,0.0340659,0.0226935,-0.0354109,-0.0889907,0.00653847,0.0816478,0.108838,0.0409169,0.0729919,0.00852659,0.00887742,0.0928806,0.0340428,0.0155953,0.0162253,0.0392592,0.120657,0.00134874,0.0659155,0.0155903,-0.0553161,0.00632234,0.0727751,0.0697746,0.0591435,0.0459769,-0.000575891,0.0451267,0.00573769,0.192302,-0.0036158,0.104568,0.0279552,-0.0215809,0.0781545,0.0449975,0.0529942,0.0264371,0.0192838,-0.0778263,0.0841758,0.0335541,0.0513418,0.0420262,-0.0126266,0.0260145,0.248711,0.0435751,0.0411214,0.0718535,0.0924836,0.0565706,0.0528246,-168050,0.99364
-178213,0.975903,0.288658,4,15,0,178244,-0.00631803,0.996324,-0.0513768,-0.0701719,-0.0662152,-0.151679,0.049598,0.0199723,-0.0138346,-0.0891448,0.0242291,0.0821223,0.1069,0.0521271,0.0695512,0.00947145,0.000933422,0.0921709,0.0355564,0.000269306,0.0205623,0.0380138,0.120073,0.00384525,0.0666247,0.0292208,-0.0592682,0.0189503,0.0693152,0.0654581,0.0827013,0.0305394,0.00618466,0.0511577,-0.000669063,0.192687,-0.013455,0.110071,0.0179944,-0.0190438,0.0851128,0.0503128,0.0704017,0.0232595,0.0138174,-0.0799596,0.0865282,0.0140909,0.0478741,0.0378358,0.0225598,0.0422866,0.240743,0.0372927,0.0514424,0.0809202,0.0798899,0.000416875,0.0287159,-168053,0.99369
-178211,0.970393,0.288658,4,15,0,178239,-0.0071194,0.995348,-0.0506063,-0.0674434,-0.0599388,-0.152694,0.0510442,0.0229981,-0.0153219,-0.0854793,0.0287242,0.0857011,0.107265,0.051332,0.0681339,0.00751212,0.000159255,0.0938427,0.0327232,0.00272678,0.0164595,0.0404072,0.121238,0.00439354,0.0708664,0.0258901,-0.0557346,0.0122781,0.0679507,0.0674009,0.0764396,0.0251386,0.00700606,0.0468358,0.00185026,0.192833,-0.0154283,0.10634,0.0185165,-0.0186385,0.0856616,0.0469267,0.0726242,0.0282422,0.0143669,-0.0781848,0.0919773,0.0173844,0.0434721,0.0405848,0.0195693,0.045673,0.224873,0.0351659,0.0600199,0.0687654,0.0824672,0.0130254,0.0281685,-168053,0.993693
-178212,0.892785,0.288658,4,15,0,178249,-0.00935588,1.00123,-0.0337067,-0.0459725,-0.0592811,-0.110937,0.0369434,0.0145141,-0.0307549,-0.0731971,-0.0042446,0.0904822,0.103693,0.0600958,0.0803729,0.0215305,0.0312583,0.0797786,0.0155071,0.0262388,0.00478424,0.024939,0.0954429,0.0126441,0.0911899,0.0387749,-0.0770993,-0.0075781,0.0408927,0.0394051,0.0397262,0.0518928,0.0639055,0.0368269,-0.000440706,0.205036,0.021224,0.10951,-0.0208065,-0.0374667,0.0878588,0.0478123,0.0350295,0.0258659,0.0411118,-0.0759974,0.0944643,-0.0358541,0.0463296,0.032581,0.0616953,0.0171085,0.0366944,0.0839578,0.0436353,0.0767787,0.0732859,0.0421752,0.0484925,-167986,0.993068
-178215,0.833106,0.288658,4,15,0,178253,-0.00997154,0.994592,-0.0556874,-0.057554,-0.0665779,-0.138916,0.0498893,0.0109263,-0.0225099,-0.0812771,0.0290502,0.0899505,0.105954,0.0375121,0.0663929,0.0140629,-0.002913,0.0915515,0.040189,0.00556742,0.0110135,0.0438565,0.12957,-0.00769407,0.0621185,0.0208579,-0.051401,0.0106735,0.0667892,0.0676641,0.0767258,0.022936,0.00181099,0.0541811,0.0048275,0.180916,-0.0165842,0.105045,0.0129932,-0.0156186,0.0853382,0.0523485,0.0680927,0.0306089,0.011941,-0.0913402,0.0858417,-0.0335298,0.0416791,-0.00238638,0.0377191,0.0162943,0.089679,0.0346805,0.127087,0.117138,0.0506912,0.0167638,0.0557526,-168033,0.993526
-178220,0.73931,0.288658,4,15,0,178250,-0.00555033,0.996568,-0.040965,-0.0482897,-0.0483752,-0.112875,0.0337614,0.000515512,-0.0240105,-0.0809958,-0.00524122,0.0709666,0.11016,0.0647198,0.0624067,0.0162759,0.0105313,0.079249,0.0180297,-0.000694041,0.00750143,0.0321096,0.126668,0.00907296,0.095081,0.0508711,-0.0886014,-0.0118901,0.0575038,0.0483974,0.0681063,0.0389394,0.035885,0.0126454,0.00173996,0.212586,-0.0153332,0.110845,-0.0244868,-0.027061,0.0999821,0.0428328,0.038584,0.00844749,0.0242155,-0.0667665,0.0850831,0.005465,0.0233021,0.00985806,0.0160371,0.00185328,0.0544677,0.0477949,0.18201,0.0470993,0.0880361,0.0133718,0.00953019,-167960,0.992907
-178204,0.982781,0.288658,4,15,0,178249,-0.00793705,0.99611,-0.0539337,-0.071733,-0.0632907,-0.142232,0.0479825,0.0360745,-0.0372815,-0.0813863,-0.00701671,0.0903475,0.109904,0.0466301,0.0502662,0.00497521,0.0100742,0.0840716,0.0258553,0.0146624,0.00615071,0.0270257,0.11372,0.00182315,0.0739895,0.0169935,-0.0632786,0.00767449,0.0528816,0.0774271,0.0560576,0.0254161,0.0258507,0.0546816,-0.001591,0.17332,-0.00167399,0.0897499,0.000230537,-0.0183511,0.0800868,0.0704199,0.0527426,0.0424817,0.0323968,-0.103967,0.101884,-0.0121279,0.0343934,0.0218383,0.0439014,0.042127,0.0783055,0.0396452,0.0432328,0.09991,0.0609179,0.0231407,0.0376492,-168038,0.99356
-178211,0.914762,0.288658,4,15,0,178229,-0.0119594,0.996661,-0.0407219,-0.0473629,-0.0722828,-0.109423,0.0431093,-0.00461657,-0.0177874,-0.0863805,0.0120625,0.0906017,0.10666,0.0467385,0.0818235,0.0368365,0.0144068,0.090862,0.0278117,0.0318239,0.0135214,0.0396464,0.120104,0.0118566,0.0807237,0.0468853,-0.069876,0.00707784,0.0436588,0.0345966,0.0580556,0.0428924,0.0383777,0.0467081,0.00780548,0.207331,-0.000506236,0.139145,-0.0135669,-0.0410659,0.10187,0.0295552,0.0505644,0.0174707,0.016353,-0.0583059,0.0654025,-0.0329276,0.0630497,0.0311176,-0.000336354,-0.0067529,0.0439141,0.0293106,0.0744155,0.0850723,0.0580983,0.00722264,0.0303279,-168005,0.99328
-178206,1,0.288658,4,15,0,178240,-0.0102325,0.998699,-0.0493755,-0.0637455,-0.0464033,-0.131925,0.0454846,0.0305744,-0.0325304,-0.0703003,0.00459151,0.0861647,0.102947,0.0507683,0.0591107,0.000754736,0.00790167,0.0860022,0.0212736,-0.00605343,0.00666789,0.0193596,0.107933,0.00513336,0.0685653,0.0331777,-0.0576078,-0.00356166,0.061213,0.0744192,0.0557117,0.0332733,0.024749,0.0538572,-0.0101143,0.184069,0.00647067,0.0777783,0.00222881,-0.0123303,0.074104,0.0673818,0.0558128,0.0441207,0.0322061,-0.105061,0.113502,0.00396254,0.0480296,0.0230458,0.0735003,0.0494878,0.0747761,0.0665258,0.036432,0.05245,0.0577412,0.0469534,0.0252197,-168003,0.993252
